id,class_id,amnt_vertices,amnt_faces,water_tight,bounding_box,is_triangle
615,6,943,1850,1,[0.0259639  0.0259519  0.02635565 0.8631095  0.745745   0.9745875 ],1.0
616,6,981,1850,0,[0.025      0.025      0.0254605  0.77131394 0.974394   0.442428  ],1.0
617,6,948,1850,0,[0.02609615 0.025      0.02609575 0.3807795  0.9739035  0.416085  ],1.0
618,6,931,1850,1,[0.0252643 0.025     0.0252641 0.133959  0.975     0.133958 ],1.0
619,6,949,1850,0,[0.025    0.025    0.025    0.174245 0.975    0.174245],1.0
620,6,980,1850,0,[0.02534443 0.025      0.0257946  0.12401175 0.97130422 0.1154635 ],1.0
621,6,778,1528,0,[0.025    0.025    0.025    0.144523 0.975    0.144523],1.0
622,6,973,1849,0,[0.025     0.025     0.025     0.0992186 0.975     0.20127  ],1.0
623,6,998,1920,0,[0.025    0.025    0.025    0.284805 0.975    0.249998],1.0
624,6,933,1850,1,[0.025    0.025    0.025    0.171154 0.975    0.368539],1.0
625,6,1068,1849,0,[0.025      0.025      0.02594713 0.975      0.35284    0.0983688 ],1.0
626,6,1069,1850,0,[0.025123   0.02506255 0.025      0.9749815  0.640213   0.0845778 ],1.0
627,6,1111,1850,0,[0.025     0.0252887 0.025     0.356581  0.974563  0.0912908],1.0
628,6,1058,1849,0,[0.025      0.025      0.02513195 0.975      0.290442   0.07514925],1.0
629,6,1103,1850,1,[0.02506685 0.025      0.025      0.975      0.300208   0.06155092],1.0
630,6,1041,1850,0,[0.025      0.02507249 0.025      0.397421   0.9747615  0.118516  ],1.0
631,6,1151,1850,0,[0.0261885  0.025      0.02501135 0.974683   0.335657   0.14487347],1.0
632,6,1033,1934,0,[0.025    0.025    0.025    0.36349  0.975    0.110594],1.0
633,6,556,1850,0,[0.0603453 0.0574414 0.025     0.483885  0.975     0.0857617],1.0
634,6,1154,1849,0,[0.025     0.025     0.025     0.975     0.0798252 0.327198 ],1.0
635,6,1136,1850,0,[0.0251536  0.0251607  0.025      0.308177   0.10941225 0.975     ],1.0
636,6,1070,1850,0,[0.025151   0.02503355 0.02516325 0.37601    0.09051985 0.975     ],1.0
637,6,1089,1850,0,[0.025      0.0250606  0.025      0.975      0.08136765 0.312649  ],1.0
638,6,1016,1850,0,[0.025      0.025      0.025      0.304849   0.975      0.11648075],1.0
639,6,1156,1849,0,[0.02627527 0.025      0.025      0.975      0.365667   0.16323381],1.0
640,6,960,1850,0,[0.025    0.025    0.025    0.389521 0.974989 0.180773],1.0
641,6,958,1849,0,[0.025   0.025   0.025   0.33061 0.1199  0.975  ],1.0
642,6,827,1850,0,[0.025    0.025    0.025    0.690816 0.806199 0.975   ],1.0
643,6,1052,1849,0,[0.025    0.025176 0.025    0.678291 0.767262 0.975   ],1.0
644,6,1184,1850,0,[0.025      0.0276561  0.02574555 0.575796   0.657836   0.974784  ],1.0
645,6,950,1064,0,[0.025    0.025    0.025    0.635996 0.724688 0.975   ],1.0
646,6,777,1440,0,[0.025    0.025    0.025    0.667908 0.698324 0.975   ],1.0
647,6,1183,1850,0,[0.025     0.0256698 0.025     0.563392  0.395156  0.975    ],1.0
648,6,1238,2428,1,[0.025    0.025    0.025    0.975    0.613562 0.128121],1.0
649,6,1094,1945,0,[0.025    0.025    0.025    0.975    0.68525  0.138763],1.0
650,6,1118,1850,0,[0.025    0.025    0.025    0.975    0.660075 0.158238],1.0
651,6,1132,2080,0,[0.025    0.025    0.025    0.268671 0.639117 0.975   ],1.0
652,6,977,1849,0,[0.025      0.0265899  0.02532623 0.194431   0.704267   0.975     ],1.0
653,6,937,1850,1,[0.025    0.025    0.025    0.975    0.466906 0.16723 ],1.0
654,6,1064,2088,1,[0.025    0.025    0.025    0.975    0.555676 0.114499],1.0
655,6,937,1850,1,[0.025    0.025    0.025    0.148819 0.575499 0.975   ],1.0
656,6,951,1849,0,[0.02513233 0.0258384  0.0270264  0.16359413 0.57315063 0.97460875],1.0
657,6,943,1850,0,[0.0250314  0.02661556 0.02622875 0.230334   0.74592975 0.97400288],1.0
658,6,1136,2240,0,[0.025    0.025    0.025    0.189951 0.617093 0.975   ],1.0
659,6,1181,2291,0,[0.025    0.025    0.025    0.975    0.497961 0.165304],1.0
660,6,1085,3260,0,[0.025    0.025    0.025    0.15705  0.526839 0.975   ],1.0
661,6,974,1849,0,[0.025    0.025    0.025    0.975    0.151189 0.54785 ],1.0
662,6,977,1849,0,[0.025    0.025    0.025    0.975    0.156909 0.960369],1.0
663,6,968,1849,0,[0.025    0.025    0.025    0.975    0.13951  0.558544],1.0
664,6,957,1850,0,[0.025      0.0252713  0.025      0.97488025 0.720982   0.199559  ],1.0
665,6,964,1850,0,[0.025    0.025    0.025    0.184942 0.685913 0.975   ],1.0
666,6,885,1850,0,[0.025      0.025      0.02625245 0.9749005  0.692941   0.267973  ],1.0
667,6,767,1500,0,[0.025    0.025    0.025    0.115473 0.421568 0.975   ],1.0
668,6,1058,1850,0,[0.025     0.025     0.0251471 0.0952244 0.307539  0.975    ],1.0
669,6,1070,1832,0,[0.025    0.025    0.025    0.10005  0.164887 0.975   ],1.0
670,6,941,1850,1,[0.025     0.025     0.025     0.975     0.336501  0.0717944],1.0
671,6,1190,2302,0,[0.025     0.025     0.025     0.0754248 0.237805  0.975    ],1.0
672,6,939,1850,0,[0.025     0.025     0.025     0.0686667 0.238619  0.975    ],1.0
673,6,895,1850,0,[0.025     0.0258248 0.025     0.975     0.528626  0.164931 ],1.0
674,6,963,1849,0,[0.025014  0.025     0.025     0.0718209 0.2540975 0.975    ],1.0
675,6,1127,1850,0,[0.025    0.025    0.025    0.975    0.274906 0.114237],1.0
676,6,967,1850,0,[0.025    0.025    0.025    0.194667 0.269866 0.975   ],1.0
677,6,941,1850,0,[0.025     0.025     0.025     0.975     0.147214  0.0602204],1.0
678,6,1067,1849,0,[0.025     0.025     0.025     0.0662417 0.212036  0.975    ],1.0
679,6,975,1850,0,[0.025      0.025      0.025      0.078136   0.24234263 0.975     ],1.0
680,6,952,1850,0,[0.025326  0.0251174 0.025     0.0608607 0.1169455 0.975    ],1.0
681,6,630,1160,0,[0.025     0.025     0.025     0.975     0.0865097 0.284788 ],1.0
682,6,1030,1849,0,[0.025    0.025    0.025    0.975    0.090654 0.299704],1.0
683,6,965,1850,0,[0.025    0.025    0.025    0.190799 0.093371 0.975   ],1.0
684,6,932,1849,0,[0.025      0.025      0.02544046 0.9746565  0.51898875 0.330532  ],1.0
685,6,1091,2200,0,[0.025    0.025    0.025    0.187948 0.337259 0.975   ],1.0
686,6,879,1721,0,[0.025    0.025    0.025    0.975    0.10846  0.256575],1.0
687,6,800,1504,0,[0.025    0.025    0.025    0.459071 0.975    0.11228 ],1.0
688,6,927,1850,1,[0.025    0.025    0.025    0.11913  0.290855 0.172566],1.0
689,6,908,1849,0,[0.025    0.025    0.025    0.887269 0.975    0.202834],1.0
690,6,892,1850,0,[0.025    0.025    0.025    0.155249 0.237207 0.152246],1.0
691,6,1055,1849,0,[0.02552127 0.025      0.02525115 0.115361   0.975      0.23635325],1.0
692,6,688,1848,0,[0.0250014 0.0252317 0.025     0.17573   0.975     0.0964355],1.0
693,6,681,1036,0,[0.025    0.025    0.025    0.110751 0.975    0.119326],1.0
694,6,1027,1849,0,[0.0252098  0.025      0.025      0.32519775 0.975      0.108914  ],1.0
695,6,941,1850,0,[0.02615802 0.025      0.025      0.09574088 0.26768    0.97459315],1.0
696,6,918,1849,0,[0.0260745  0.0252452  0.025      0.2959425  0.13913075 0.975     ],1.0
697,6,933,1850,1,[0.025     0.025     0.025     0.203531  0.0650733 0.975    ],1.0
698,6,951,1850,0,[0.0252579  0.025      0.02514857 0.290328   0.975      0.106982  ],1.0
699,6,927,1849,0,[0.025    0.025    0.025    0.19693  0.196831 0.975   ],1.0
700,7,800,1504,0,[0.025     0.025     0.025     0.418371  0.975     0.0977337],1.0
701,7,960,1900,0,[0.025     0.025     0.025     0.0440466 0.30701   0.975    ],1.0
702,7,1005,2000,0,[0.025    0.025    0.025    0.123578 0.123578 0.975   ],1.0
703,7,588,1100,0,[0.025     0.025     0.025     0.0507601 0.120841  0.975    ],1.0
704,7,927,1850,1,[0.025     0.025     0.025     0.054935  0.0861275 0.975    ],1.0
705,7,954,1850,0,[0.0265511  0.025      0.02525097 0.4645185  0.975      0.09352803],1.0
706,7,770,1849,0,[0.025     0.025     0.025201  0.284408  0.975     0.0859752],1.0
707,7,930,1849,0,[0.0250581  0.025      0.02503155 0.26975    0.975      0.0654945 ],1.0
708,7,957,1850,1,[0.0251244  0.02500045 0.025      0.444149   0.975      0.064188  ],1.0
709,7,939,1850,1,[0.025      0.02538912 0.025      0.229792   0.07604202 0.97441675],1.0
710,7,979,1850,0,[0.02549865 0.02813725 0.025      0.2203405  0.07791014 0.9734375 ],1.0
711,7,1069,1849,0,[0.025      0.025      0.0250003  0.22872    0.0556019  0.97108375],1.0
712,7,1016,1850,0,[0.025     0.025     0.0251108 0.9749725 0.0565    0.208897 ],1.0
713,7,1023,2000,0,[0.025    0.025    0.025    0.104214 0.138303 0.975   ],1.0
714,7,933,1850,1,[0.025     0.025     0.025     0.203531  0.0650733 0.975    ],1.0
715,7,918,1849,0,[0.0260745  0.0252452  0.025      0.2959425  0.13913075 0.975     ],1.0
716,7,919,1850,0,[0.025      0.02534365 0.02512275 0.210778   0.095354   0.975     ],1.0
717,7,982,1849,0,[0.025      0.025      0.02502723 0.16253    0.0537022  0.97458   ],1.0
718,7,878,1849,0,[0.025     0.025     0.025     0.975     0.200968  0.0662742],1.0
719,7,624,1228,1,[0.025    0.025    0.025    0.199046 0.189425 0.975   ],1.0
720,7,863,1850,0,[0.025    0.025    0.025    0.15031  0.975    0.088609],1.0
721,7,1070,2120,1,[0.025    0.025    0.025    0.181399 0.104182 0.975   ],1.0
722,7,812,1520,0,[0.025     0.025     0.025     0.0931506 0.174508  0.975    ],1.0
723,7,933,1850,1,[0.03463497 0.025      0.025      0.33896294 0.0883261  0.97451787],1.0
724,7,1036,2064,1,[0.025    0.025    0.025    0.975    0.154306 0.106656],1.0
725,7,1036,2064,1,[0.025     0.025     0.025     0.975     0.269783  0.0872343],1.0
726,7,936,1850,0,[0.025     0.025     0.025     0.0653404 0.31723   0.975    ],1.0
727,7,681,1346,1,[0.025     0.025     0.025     0.442857  0.975     0.0810714],1.0
728,7,1020,1850,0,[0.025    0.025    0.025    0.125536 0.31855  0.975   ],1.0
729,7,944,1850,0,[0.02503113 0.025      0.025      0.06031073 0.975      0.320585  ],1.0
730,7,905,1849,0,[0.0253391  0.02516955 0.02685172 0.09525695 0.9748305  0.41714262],1.0
731,7,782,1560,1,[0.025     0.025     0.025     0.52713   0.975     0.0580621],1.0
732,7,1088,2152,1,[0.025    0.025    0.025    0.185928 0.125522 0.975   ],1.0
733,7,644,1296,0,[0.025    0.025    0.025    0.970948 0.975    0.438043],1.0
734,7,1396,1816,0,[0.025    0.025    0.025    0.203917 0.975    0.969794],1.0
735,7,720,1400,1,[0.025    0.025    0.025    0.975    0.975    0.113517],1.0
736,7,937,1850,0,[0.025    0.025    0.025    0.236112 0.975    0.975   ],1.0
737,7,1193,1850,0,[0.0250001  0.03392595 0.0338738  0.539528   0.967164   0.96689   ],1.0
738,7,1026,1849,0,[0.025    0.025    0.025    0.975    0.975    0.502082],1.0
739,7,794,1624,1,[0.025    0.025    0.025    0.975    0.975    0.413635],1.0
740,7,1145,1850,0,[0.025    0.025    0.025    0.975    0.975    0.477833],1.0
741,7,722,1422,0,[0.025    0.025    0.025    0.975    0.911667 0.911667],1.0
742,7,1018,2032,1,[0.025    0.025    0.025    0.975    0.975    0.201045],1.0
743,7,927,1850,0,[0.025    0.025    0.025    0.975    0.975    0.111379],1.0
744,7,925,1850,1,[0.025      0.0253549  0.025      0.97372563 0.9749     0.413226  ],1.0
745,7,830,1660,1,[0.025    0.025    0.025    0.973661 0.975    0.529196],1.0
746,7,1076,2048,0,[0.025    0.025    0.025    0.975    0.975    0.690144],1.0
747,7,927,1850,1,[0.025   0.025   0.025   0.975   0.975   0.15292],1.0
748,7,1247,2490,0,[0.025    0.025    0.025    0.975    0.975    0.375898],1.0
749,7,929,1850,0,[0.025    0.025    0.025    0.906903 0.975    0.732753],1.0
750,7,913,1850,0,[0.025    0.025    0.025    0.319523 0.975    0.312879],1.0
751,7,1010,1850,0,[0.025    0.025    0.025    0.309448 0.975    0.306191],1.0
752,7,883,1850,0,[0.025    0.025    0.025    0.339262 0.975    0.355435],1.0
753,7,1068,2105,0,[0.025    0.025    0.025    0.374504 0.975    0.372891],1.0
754,7,780,1849,0,[0.025    0.025    0.025    0.355047 0.975    0.372032],1.0
755,7,766,1600,0,[0.025    0.025    0.025    0.326168 0.975    0.341667],1.0
756,7,1170,2400,0,[0.025    0.025    0.025    0.430442 0.975    0.304412],1.0
757,7,981,1850,0,[0.025    0.025    0.025    0.536199 0.975    0.562506],1.0
758,7,441,1848,0,[0.025    0.025    0.025    0.405423 0.975    0.425   ],1.0
759,7,927,1850,1,[0.025    0.025    0.025    0.342942 0.975    0.363979],1.0
760,7,1137,2176,0,[0.025    0.025    0.025    0.806447 0.975    0.803412],1.0
761,7,849,1850,0,[0.025    0.025    0.025    0.567857 0.975    0.567857],1.0
762,7,1247,2176,0,[0.025    0.025    0.025    0.975    0.95451  0.658334],1.0
763,7,1026,1936,0,[0.025    0.025    0.025    0.710369 0.648973 0.975   ],1.0
764,7,1005,1726,0,[0.025    0.025    0.025    0.975    0.570742 0.864273],1.0
765,7,640,1848,0,[0.025    0.025    0.025    0.975    0.574172 0.498422],1.0
766,7,1026,1850,0,[0.025      0.025      0.025      0.975      0.603727   0.47296725],1.0
767,7,603,1158,0,[0.025    0.025    0.025    0.975    0.945769 0.420986],1.0
768,7,953,1850,0,[0.025    0.025    0.025    0.688535 0.975    0.406247],1.0
769,7,1194,1850,0,[0.025    0.025    0.025    0.738594 0.975    0.428927],1.0
770,7,960,1850,1,[0.025    0.025    0.025    0.833371 0.860534 0.975   ],1.0
771,7,960,1850,1,[0.025    0.025    0.025    0.833371 0.975    0.860534],1.0
772,7,959,1850,0,[0.025    0.025    0.025    0.833371 0.860534 0.975   ],1.0
773,7,936,1792,1,[0.025    0.025    0.025    0.975    0.975    0.500001],1.0
774,7,991,1850,0,[0.025    0.025    0.025    0.975    0.618064 0.39682 ],1.0
775,7,869,1912,0,[0.025    0.025    0.025    0.975    0.420835 0.234905],1.0
776,7,1045,1860,0,[0.025    0.025    0.025    0.975    0.395501 0.19682 ],1.0
777,7,926,1850,0,[0.025    0.025    0.025    0.545599 0.800831 0.975   ],1.0
778,7,660,1268,1,[0.025    0.025    0.025    0.975    0.369958 0.24294 ],1.0
779,7,1058,1872,0,[0.025    0.025    0.025    0.975    0.911266 0.626571],1.0
780,7,1178,2032,0,[0.025    0.025    0.025    0.975    0.640582 0.442837],1.0
781,7,958,1850,0,[0.025    0.025    0.025    0.975    0.42384  0.347871],1.0
782,7,876,1920,0,[0.025    0.025    0.025    0.975    0.476364 0.607607],1.0
783,7,1158,2304,1,[0.025    0.025    0.025    0.975    0.38125  0.277356],1.0
784,7,960,1788,0,[0.025    0.025    0.025    0.569607 0.975    0.569607],1.0
785,7,641,1246,1,[0.025    0.025    0.025    0.756678 0.975    0.780612],1.0
786,7,959,1850,0,[0.0250505 0.025     0.0250505 0.572755  0.975     0.572755 ],1.0
787,7,1238,2448,1,[0.025    0.025    0.025    0.340037 0.975    0.331296],1.0
788,7,967,1850,0,[0.025      0.02647177 0.025      0.511587   0.974654   0.513989  ],1.0
789,7,984,1849,0,[0.025    0.025    0.025    0.660529 0.975    0.684862],1.0
790,7,959,1850,1,[0.025    0.025    0.025    0.510951 0.975    0.510897],1.0
791,7,947,1850,1,[0.025     0.0252683 0.025     0.639159  0.975     0.777468 ],1.0
792,7,918,1568,0,[0.025    0.025    0.025    0.884711 0.975    0.770083],1.0
793,7,678,1232,0,[0.025    0.025    0.025    0.706179 0.975    0.674053],1.0
794,7,951,1850,1,[0.0250956 0.025     0.025     0.394645  0.975     0.549344 ],1.0
795,7,968,1848,0,[0.02583914 0.02593176 0.02608093 0.70860944 0.975      0.691944  ],1.0
796,7,867,1719,0,[0.025    0.025    0.025    0.63591  0.975    0.610618],1.0
797,7,1033,1850,0,[0.025    0.025    0.025    0.596759 0.975    0.647338],1.0
798,7,938,1789,0,[0.025    0.025    0.025    0.646329 0.975    0.688832],1.0
799,8,967,1850,0,[0.025    0.025    0.025    0.727778 0.975    0.727778],1.0
800,8,979,1850,1,[0.0268209  0.02560915 0.025      0.46699464 0.975      0.5443155 ],1.0
801,8,1159,1849,0,[0.025    0.025    0.025    0.685776 0.975    0.696138],1.0
802,8,983,1849,0,[0.025    0.025    0.025    0.570103 0.975    0.606811],1.0
803,8,1183,2208,0,[0.025    0.025    0.025    0.702184 0.975    0.669041],1.0
804,8,895,1850,0,[0.025    0.025    0.025    0.729762 0.975    0.729762],1.0
805,8,929,1850,0,[0.025    0.025    0.025    0.358289 0.975    0.411545],1.0
806,8,937,1850,0,[0.025    0.025    0.025    0.405    0.975    0.403838],1.0
807,8,842,1344,0,[0.025    0.025    0.025    0.550853 0.975    0.624579],1.0
808,8,955,1850,0,[0.025    0.025    0.025    0.242542 0.975    0.225718],1.0
809,8,775,1494,1,[0.025    0.025    0.025    0.382957 0.975    0.399496],1.0
810,8,921,1736,0,[0.025    0.025    0.025    0.538252 0.975    0.556733],1.0
811,8,921,1736,0,[0.025    0.025    0.025    0.460153 0.975    0.475823],1.0
812,8,921,1736,0,[0.025    0.025    0.025    0.402684 0.975    0.416284],1.0
813,8,1201,2184,0,[0.025    0.025    0.025    0.538252 0.975    0.556733],1.0
814,8,1201,2184,0,[0.025    0.025    0.025    0.460153 0.975    0.475823],1.0
815,8,1201,2184,0,[0.025    0.025    0.025    0.402684 0.975    0.416284],1.0
816,8,949,1850,1,[0.025    0.025    0.025    0.496386 0.975    0.559485],1.0
817,8,930,1920,0,[0.025    0.025    0.025    0.707366 0.975    0.707366],1.0
818,8,1080,1850,0,[0.025    0.025    0.025    0.483371 0.975    0.505608],1.0
819,8,947,1850,0,[0.025  0.025  0.025  0.557  0.975  0.5665],1.0
820,8,923,1849,0,[0.025    0.025    0.025    0.444242 0.975    0.397663],1.0
821,8,967,1906,1,[0.025    0.025    0.025    0.497961 0.975    0.528479],1.0
822,8,959,1850,0,[0.025    0.025    0.025    0.642458 0.975    0.547596],1.0
823,8,678,1266,0,[0.025    0.025    0.025    0.504141 0.975    0.522758],1.0
824,8,1217,2392,0,[0.025    0.025    0.025    0.493767 0.975    0.487193],1.0
825,8,600,1144,1,[0.025    0.025    0.025    0.51287  0.975    0.498178],1.0
826,8,1078,2112,1,[0.025    0.025    0.025    0.463793 0.975    0.389385],1.0
827,8,713,1378,1,[0.025    0.025    0.025    0.508981 0.975    0.470436],1.0
828,8,949,1850,1,[0.025    0.025    0.025    0.975    0.321351 0.357589],1.0
829,8,868,1680,1,[0.025    0.025    0.025    0.439982 0.256592 0.975   ],1.0
830,8,923,1850,0,[0.025    0.025    0.025    0.975    0.423234 0.389547],1.0
831,8,1037,1850,0,[0.025    0.025    0.025    0.975    0.319781 0.427383],1.0
832,8,1229,2200,0,[0.025    0.025    0.025    0.975    0.427209 0.474877],1.0
833,8,965,1849,0,[0.025    0.025    0.025    0.975    0.512827 0.33972 ],1.0
834,8,892,1560,0,[0.025    0.025    0.025    0.975    0.440625 0.416873],1.0
835,8,977,1849,0,[0.025 0.025 0.025 0.975 0.5   0.5  ],1.0
836,8,1099,1850,0,[0.025     0.0250006 0.0252731 0.975     0.396988  0.422022 ],1.0
837,8,941,1850,1,[0.025    0.025    0.025    0.975    0.494388 0.462158],1.0
838,8,933,1850,1,[0.025    0.025    0.025    0.533164 0.516126 0.975   ],1.0
839,8,791,1850,0,[0.025    0.025    0.025    0.975    0.852445 0.852414],1.0
840,8,926,1850,0,[0.025    0.025    0.025    0.658333 0.975    0.341667],1.0
841,8,1098,1850,0,[0.025    0.025    0.025    0.975    0.284253 0.321744],1.0
842,8,1040,1850,0,[0.103243 0.111906 0.025056 0.511083 0.485498 0.973952],1.0
843,8,678,1296,0,[0.025    0.025    0.025    0.975    0.826961 0.204296],1.0
844,8,977,1849,0,[0.025    0.025    0.025    0.785639 0.975    0.263024],1.0
845,8,1101,2098,1,[0.025    0.025    0.025    0.551    0.975    0.267805],1.0
846,8,972,1850,0,[0.025    0.025    0.025    0.660413 0.975    0.225022],1.0
847,8,900,1850,0,[0.025    0.025    0.025    0.661595 0.975    0.338321],1.0
848,8,948,1850,0,[0.025    0.025    0.025    0.975    0.662127 0.178756],1.0
849,8,944,1850,0,[0.025    0.025    0.025    0.975    0.78355  0.198028],1.0
850,8,953,1920,0,[0.025    0.025    0.025    0.839286 0.975    0.296429],1.0
851,8,885,1848,0,[0.025    0.025    0.025    0.79527  0.975    0.281757],1.0
852,8,872,1850,0,[0.025    0.025    0.025    0.755769 0.975    0.207692],1.0
853,8,776,1850,0,[0.025    0.025    0.025    0.974269 0.975    0.193419],1.0
854,8,1078,1849,0,[0.025    0.025    0.025    0.975    0.816667 0.5     ],1.0
855,8,942,1850,0,[0.025    0.025    0.025    0.975    0.791105 0.408053],1.0
856,8,953,1850,1,[0.025    0.025    0.025    0.975    0.668611 0.331583],1.0
857,8,1098,1792,0,[0.025 0.025 0.025 0.975 0.5   0.12 ],1.0
858,8,1115,1850,1,[0.025    0.025    0.025    0.677822 0.975    0.322313],1.0
859,8,940,1850,1,[0.025    0.025    0.025    0.975    0.788295 0.291699],1.0
860,8,959,1850,0,[0.025    0.025    0.025    0.975    0.910624 0.176864],1.0
861,8,958,1849,0,[0.025    0.025    0.025    0.468246 0.975    0.912536],1.0
862,8,924,1448,0,[0.025    0.025    0.025    0.590289 0.975    0.213433],1.0
863,8,1035,1624,0,[0.025    0.025    0.025    0.5      0.975    0.183336],1.0
864,8,815,1272,0,[0.025    0.025    0.025    0.722957 0.975    0.257657],1.0
865,8,704,1096,0,[0.025    0.025    0.025    0.936995 0.975    0.329004],1.0
866,8,882,1728,1,[0.025    0.025    0.025    0.554508 0.975    0.19112 ],1.0
867,8,933,1850,0,[0.025    0.025    0.025    0.387727 0.975    0.197727],1.0
868,8,1052,1850,0,[0.025      0.02587641 0.025      0.421521   0.975      0.387206  ],1.0
869,8,927,1850,1,[0.025    0.025    0.025    0.570807 0.440659 0.975   ],1.0
870,8,760,1850,0,[0.025    0.025    0.025    0.895906 0.975    0.892876],1.0
871,8,945,1850,0,[0.025    0.025    0.025    0.975    0.369962 0.447246],1.0
872,8,677,1206,0,[0.025    0.025    0.025    0.678125 0.580156 0.975   ],1.0
873,8,812,1408,0,[0.025    0.025    0.025    0.975    0.355804 0.432143],1.0
874,8,1139,1849,0,[0.025    0.025    0.025    0.975    0.263804 0.384483],1.0
875,8,1038,1850,0,[0.025    0.025    0.025    0.975    0.664286 0.974996],1.0
876,8,940,1850,0,[0.025    0.025    0.025    0.975    0.351352 0.975   ],1.0
877,8,1173,2136,0,[0.025    0.025    0.025    0.885122 0.975    0.885123],1.0
878,8,1089,2224,0,[0.025    0.025    0.025    0.975    0.38125  0.500002],1.0
879,8,1034,1850,0,[0.025    0.025    0.025    0.479578 0.243107 0.975   ],1.0
880,8,962,1849,0,[0.025    0.025    0.025    0.975    0.658333 0.341667],1.0
881,8,598,1072,0,[0.025    0.025    0.025    0.975    0.809783 0.531445],1.0
882,8,935,1850,1,[0.025 0.025 0.025 0.975 0.975 0.975],1.0
883,8,1072,2128,1,[0.025    0.025    0.025    0.613048 0.520197 0.975   ],1.0
884,8,764,1632,0,[0.025    0.025    0.025    0.975    0.388674 0.500002],1.0
885,8,750,2432,0,[0.025    0.025    0.025    0.975    0.461865 0.711496],1.0
886,8,957,1850,0,[0.025    0.025    0.025    0.975    0.688021 0.341667],1.0
887,8,931,1850,1,[0.025    0.025    0.025    0.975    0.559375 0.5     ],1.0
888,8,896,1850,0,[0.025    0.025    0.025    0.599306 0.56505  0.975   ],1.0
889,8,945,1850,0,[0.025    0.025    0.025    0.975    0.568416 0.650796],1.0
890,8,935,1850,0,[0.025    0.025    0.025    0.975    0.353995 0.575336],1.0
891,8,1004,1849,0,[0.025    0.025    0.025    0.975    0.315248 0.5528  ],1.0
892,8,987,1849,0,[0.025    0.025    0.025    0.975    0.91561  0.571286],1.0
893,8,902,1600,0,[0.025    0.025    0.025    0.975    0.427148 0.975   ],1.0
894,8,902,1600,0,[0.025    0.025    0.025    0.975    0.326611 0.618752],1.0
895,8,1107,1850,0,[0.025    0.025    0.025    0.856245 0.975    0.856245],1.0
896,8,1061,1850,0,[0.025    0.025    0.025    0.975    0.617266 0.262502],1.0
897,8,922,1392,0,[0.025    0.025    0.025    0.975    0.380927 0.500002],1.0
898,8,922,1392,0,[0.025    0.025    0.025    0.975    0.974353 0.975   ],1.0
899,9,922,1392,0,[0.025    0.025    0.025    0.975    0.618426 0.381252],1.0
900,9,935,1850,0,[0.025    0.025    0.025    0.975    0.744646 0.755263],1.0
901,9,756,1488,1,[0.025    0.025    0.025    0.975    0.596181 0.436849],1.0
902,9,978,1850,0,[0.025    0.025    0.025    0.975    0.25027  0.236167],1.0
903,9,1055,1849,0,[0.025    0.025    0.025    0.405951 0.975    0.405951],1.0
904,9,986,1850,0,[0.025   0.025   0.025   0.975   0.84105 0.975  ],1.0
905,9,947,1850,1,[0.025    0.025    0.025    0.732512 0.350511 0.975   ],1.0
906,9,1079,1850,0,[0.025    0.025    0.025    0.460914 0.975    0.461116],1.0
907,9,922,1392,0,[0.025    0.025    0.025    0.975    0.380927 0.500002],1.0
908,9,935,1850,1,[0.025     0.0262296 0.025     0.703571  0.443779  0.975    ],1.0
909,9,539,1850,0,[0.025    0.025    0.025    0.975    0.546104 0.762046],1.0
910,9,938,1850,0,[0.025    0.025    0.025    0.975    0.478625 0.5     ],1.0
911,9,931,1850,0,[0.025 0.025 0.025 0.975 0.5   0.5  ],1.0
912,9,935,1850,1,[0.025    0.025    0.025    0.684242 0.902915 0.975   ],1.0
913,9,1023,1850,0,[0.025    0.025    0.025    0.975    0.288203 0.379987],1.0
914,9,935,1850,0,[0.025    0.025    0.025    0.975    0.636563 0.5     ],1.0
915,9,935,1850,0,[0.025    0.025    0.025    0.975    0.931818 0.975   ],1.0
916,9,935,1850,1,[0.025    0.025    0.025    0.975    0.405    0.658333],1.0
917,9,1005,1984,0,[0.025    0.025    0.025    0.975    0.374845 0.484823],1.0
918,9,1005,1984,0,[0.025    0.025    0.025    0.855996 0.975    0.90372 ],1.0
919,9,1016,1850,0,[0.025    0.025    0.025    0.975    0.975    0.676806],1.0
920,9,977,1850,0,[0.025     0.0250258 0.025     0.975     0.468679  0.975    ],1.0
921,9,935,1850,0,[0.025    0.025    0.025    0.975    0.535625 0.928504],1.0
922,9,750,1464,1,[0.025    0.025    0.025    0.97442  0.526223 0.975   ],1.0
923,9,729,1632,0,[0.025    0.025    0.025    0.975    0.336326 0.975   ],1.0
924,9,730,1632,0,[0.025    0.025    0.025    0.974907 0.568592 0.975   ],1.0
925,9,734,1632,0,[0.025    0.025    0.025    0.975    0.791605 0.975   ],1.0
926,9,750,1464,1,[0.025    0.025    0.025    0.974424 0.354664 0.975   ],1.0
927,9,1049,1849,0,[0.025    0.025    0.025    0.975    0.804676 0.975   ],1.0
928,9,1026,1850,0,[0.025    0.025    0.025    0.975    0.562554 0.975   ],1.0
929,9,937,1850,1,[0.025    0.025    0.025    0.641081 0.975    0.641081],1.0
930,9,935,1850,0,[0.025    0.025    0.025    0.811207 0.975    0.772727],1.0
931,9,940,1850,0,[0.0258037  0.02529855 0.02598467 0.97414725 0.620207   0.9737225 ],1.0
