id,surface_area,compactness,sphericity,volume,diameter,rectangulairty,eccentricity,curvature,A3,D1,D2,D3,D4
770,0.5398131213815865,-0.03479824992311942,-0.13935281284052276,0.31797965228269515,1.0,0.016845365497813663,-0.02643635061823928,[ 10 220  12  35  69 182 470 668],[ 8871 12142 10404  7579  5120  3183  1874   633],[ 1772  4418  7521 14491 11810  4541  3822  1431],[ 3955  8735 12259 12479  7623  3520  1045   190],[ 7078  6950  6981  6275  5043  4198  3213 10068],[ 3964 10820 13779 11814  6584  2348   447    50]
771,0.5398394919723911,-0.034798202935411145,-0.13935284141313395,0.31801196338976634,1.0,0.01689501109344304,-0.02643635070346317,[ 10 220  12  38  66 200 451 669],[ 8690 12033 10278  7624  5276  3286  1924   703],[ 1819  4499  7452 14399 12076  4424  3769  1376],[ 3809  8903 12430 12332  7683  3499   976   182],[7007 6855 6964 6333 5298 4181 3271 9905],[ 4457 11999 14794 11413  5518  1461   168     4]
772,0.5398183623521903,-0.0347982606163534,-0.13935280633807062,0.3179873705436187,1.0,0.016858676469434404,-0.02643635072706757,[ 10 220  12  52  52 182 470 668],[ 8795 12164 10384  7602  5237  3185  1810   642],[ 1863  4393  7490 14617 11766  4449  3849  1392],[ 4053  8973 12258 12200  7664  3519   972   180],[7041 6998 6955 6392 5103 4220 3168 9942],[ 3583  9984 13238 12103  7172  2981   682    76]
773,-0.21113711027326376,-0.04463689485102016,-0.013725887703304223,1.1354441735755514,1.0,0.2750122734826489,-0.0264806931358001,[ 95 167 224  89 334 382 457 167],[12467  7821  8060 10196  6139  2296  1651  1213],[  160   236   395    87  7554 20525 13902  6984],[ 6343  9878  6661  4737  3051 13052  5031  1090],[ 9371  5283  3877  2748  2269  1913  1754 22628],[11112 10806  8377  8691  6423  3364  1033    37]
774,-0.06125185590651245,-0.042457394772577935,-0.12134244121794342,0.19778183363645171,1.0,0.33137276918687797,-0.026491661691120612,[ 10 273 776 467  93 324  25   4],[11642 10992  7102  7440  5962  3481  2250   966],[ 1311  1874  1497  9223  6151  4360 18049  7370],[4698 6007 8911 9859 8511 3440 7463  946],[ 8796  4776  4063  4134  3783  3840  3952 16491],[ 5241 12076 11240  9699  7625  3234   648    72]
775,-0.5708180834770388,-0.04360326237744305,-0.10309678934251024,-0.563858632602136,1.0,-0.0853551531145251,-0.026261240883124214,[ 86 345 389 344 385  43 145  49],[16982  7210  4326  7308  5885  3084  2607  2421],[ 2013  2196  1379  4902  3644  3880  2875 28934],[7683 7954 6165 5478 4679 4384 4087 9393],[13714  7202  5843  5112  4399  3773  2505  7275],[ 7930 13910  9606  7496  6381  3494   960    46]
776,-0.5464840732228529,-0.042858548055042564,-0.1170501312560271,-0.6100939126386989,1.0,-0.16282677222074401,-0.026489436917246176,[ 60  37 260 358 394  37 104 740],[19301  6351  3384  6245  4016  3304  4442  2785],[  502   497   953  9945  2510  6459  2508 26454],[ 6478 10375  6149  5409  4748  4146  4394  8129],[15706  7283  5506  4679  4012  4534  4047  4061],[12646 11190  8863  7691  5785  3012   602    39]
777,0.5183123081023818,-0.036448279472957014,-0.13815872451521993,0.4082311607398028,1.0,-1.0926907260966825,-0.026417013564719448,[  89   31  122   32  245 1065   76  209],[ 9979 11301  9207  7720  5550  3136  1988   956],[  458  3060  5060  5334  6389 15651 10742  3143],[4206 5644 9564 9959 7850 8565 3571  478],[ 5179  5111  4372  3944  3520  3426  2966 21319],[ 3419 11310 13230 10395  7336  3104   883   160]
778,-0.6033443044630127,-0.04340644357707735,-0.1079575208260149,-0.6437394787467705,1.0,0.07584215543053108,-0.026227872780494148,[ 20  31  13  28 761  53 980  15],[15056  4621  4211 14384  7008  2437  1370   780],[  213   146    28     0   747 34389 11462  2882],[ 9444 13086  3140   713    24 19887  3320   253],[17015  5635  2916  4528  7362  4298  3059  5054],[ 7886 11841  9756  5965  8304  5130   916    69]
779,0.4601478054537384,-0.04319823529141346,-0.1120207941969788,1.830533751181694,1.0,-0.11586589175958,-0.0264397859954653,[ 76 153  59  61 310 201 274 936],[ 9179 11615 10509  7497  5177  3180  1710   962],[  342  1649  6138  6265 11079  9981  8180  6195],[ 3667  6657  8950 12884  9299  5841  2258   273],[ 5750  4396  3714  3329  3178  3069  2770 23623],[ 7755 12878 11463  9747  5804  1876   301     5]
780,0.040378735016808685,-0.043118903638135316,-0.11334750594749993,0.6294435666084027,1.0,-0.06618514091153085,-0.02640134249927844,[ 32  12 112 214 282 271 278 878],[ 9911 11327  8966  8484  5478  2919  1952   828],[  325  1972  3466  5558  5034 10246 14637  8627],[ 3544  6203 10231  9735  6493  6232  6856   571],[ 5904  4551  4176  4094  3954  3568  3193 20425],[ 4026 10499 11779 11112  8175  3504   702    68]
781,-0.5742772052787357,-0.04454715055353065,-0.034075879700527015,-0.29156087703732303,1.0,0.3086468978663414,-0.026486688530138316,[445  41  44  72 236 117 143 876],[14904  9563  5710  5866  4963  4000  3394  1445],[  124  4160  9970 20483 12458  2062   203   385],[20606 16083  8026  1379   279  2121  1281    70],[38018  5661  1971  1001   668   545   436  1545],[19314 21095  6468  1605   757   439   139    28]
782,-0.15560011687850175,-0.040507838750878516,-0.13159106105260746,-0.2362997117852056,1.0,0.07848792639421083,-0.026284285695997903,[832   0  37  44 119 361  32 360],[15989  4580  3953 13235  6723  2201  1784  1355],[  614  1962  1493  1994  1000 13905 16506 12346],[ 8341  9909  5137  2745  2143  2257 12091  7197],[11512  5388  4455  3359  3140  2666  2589 16711],[ 7551 13463  9844  7588  7021  3803   502    48]
783,0.024651489084491184,-0.023807117464308046,-0.14259108737744994,-0.525106081709384,1.0,0.6471614096552241,-0.026488088859423952,[ 21  21  24 202 149 492 966   7],[14691  9341  5840  6661  5027  3506  3076  1691],[ 1559  5516  4674  6058  4974  4065  4071 18916],[ 5603 10357 10845  7385  5644  4289  3401  2309],[10159  9506  7784  6278  4590  3364  2500  5652],[ 3002  9815 13746 12144  7376  3050   645    55]
784,-0.2642117230006615,-0.04455506539181054,-0.03253709070066301,0.7666382685040117,1.0,0.9241075951057794,-0.026477105058142082,[  38  104  204  287   61   61   50 1159],[ 7815 12587  9818  9517  5406  2469  1522   709],[14590  7043  8250   317     0 11636  3017  4990],[ 3651  2828 10692  9509  6311  8845  6482  1525],[ 5767  4426  3089  2424  2508  2651  2426 26552],[ 2786  9368 10808  7631  6822  9471  2716   241]
785,-0.05983143677403047,-0.04463697923146583,-0.013703259839816571,1.823975932162181,1.0,0.4136755038709442,-0.02640815569276435,[677 169 251 101 224 350  91  30],[ 8727 10243 10992  9915  5188  2721  1584   472],[  324     0  3633  3795  5755  7466 11645 17224],[ 5574  1322 10515  9478  3867 13033  4209  1844],[ 6248  5839  3710  2222  2132  2670  2457 24564],[ 4077 11485 13241  7655  5273  4969  2303   839]
786,-0.5007667656522119,-0.04478080964088005,0.04081469642854905,0.20558751696746125,1.0,0.050784289597398884,-0.02647433354273289,[176   8  72 220 308   8  48 533],[ 9019 11527  9222  9139  5976  2795  1382   733],[ 3857 21911  6532   874  5738  3278  4135  3468],[ 3835  9119 11722  5192  8043  6843  3993  1046],[ 6633  6915  5601  4177  3314  3336  3600 16217],[ 2637  9172 11607 10146  9097  5454  1516   164]
787,-0.6512000091401176,-0.04445353689227626,-0.04953991073066395,-0.5371329733087203,1.0,0.4238334195687391,-0.02648497668085782,[136  47 284 456 196 459  75 236],[14108  7791  6055  9891  5787  2431  2398  1388],[ 1848 28535  7911   662     0  2189     0  8704],[ 6444 10874  5291 14562  6478  1656   913  3631],[13663  7094  6679  8667  5506  2891  1542  3807],[ 5508 12244 11073  9255  7647  3107   927    88]
788,-0.22435281120834288,-0.04364102976853892,-0.10201700691632194,0.18689425686929603,1.0,0.4390855081980265,-0.026408164555014043,[ 101   24   55  101   44   32   45 1515],[10121 10614  8583  9490  5909  2595  1835   694],[ 8139   966 12785 15479  6891     0     0  5581],[ 3391  5772 12264 10397  4624  6538  3028  3827],[ 4425  5828  5485  5729  5174  4248  3509 15443],[ 1927  7360 12189 12241  9620  5117  1311    76]
789,-0.6452273861289013,-0.04504788185865631,0.6556326700652245,0.4143109095546459,1.0,-0.31026793486029297,-0.026421301212095072,[198   0 345 130 292  67 107 801],[13372  8638  8319  6894  5408  3512  2625  1067],[  543  7067 29483  6190     0     0  1348  5204],[14480 18735  4673    97   826  2806  6958  1260],[25163  8579  3412  1850  1619  1383  1330  6499],[22931 16107  6529  2863   836   456    44    69]
790,0.5177521775781356,-0.04070536367733936,-0.1309639617263114,0.979368583668746,1.0,2.0304217535687097,-0.0264730981035002,[195 571 384 149   0 571  17  22],[ 6473 12714 11158  9240  6026  2424  1216   598],[ 8206 16298  8398   510     0     0   632 15805],[3745 1227 6280 9546 9871 4798 7685 6697],[ 5666  3557  1908   960  1027  1172  1249 34310],[4859 9656 9915 4978 6812 8652 4661  316]
791,-0.4525577009406814,-0.043704178577279575,-0.10008367513688993,-0.3153849031373573,1.0,-0.39741949129697496,-0.02648302991318109,[368 515  83 495 212 117  22  85],[ 8082 12172 10788  7874  5353  3440  1676   452],[2502 8483 9101 3546 4593 4109 8689 8814],[ 3794  8962 13808 12963  6264  2666   701   679],[9785 6222 7826 7083 6214 4785 3324 4598],[ 4611 11772  9763 11237  9050  2992   389    23]
792,0.14714137928471532,-0.044115538177851694,-0.08159239726047943,1.6856303350099695,1.0,-0.1857445023261998,-0.0264213095554389,[ 182   14   24   74   34   30  300 1435],[ 9888 11302 10206  7282  4728  3259  2292   915],[ 1121  2551  3451  7520 13421  8834  5879  7095],[ 4773  6819 12576 11519  7133  4784  1785   483],[ 7270  5373  4560  4075  3625  3389  3170 18410],[ 4924 13268 12792  9284  5749  2866   849   140]
793,-0.002373311836675346,-0.04420115006083775,-0.0756824638138598,1.2531635132581898,1.0,0.2315349081323198,-0.025243041612503327,[ 10  46  46 241  83 147 644 764],[ 7645 12082 11597  7928  5531  2761  1680   643],[  192  2850  9294  6730 11492  4333  6579  8397],[ 3933  3779  9551 12213 10811  6106  2701   773],[ 5314  4370  3293  2649  2522  2802  3040 25877],[ 3309 10470 11251  9120  8429  5373  1743   172]
794,0.2168847962125613,-0.03081368919815409,-0.14110136138258694,-0.2304437952769167,1.0,0.11984559084580952,-0.026485408868452957,[ 77 135  19 115 418 539 453 145],[ 9704 12025  9760  6918  5126  3426  2078   790],[  742  2507 12242  9802  8656  6279  6785  2814],[ 4517  7736 13926 10945  7186  3561  1519   437],[8494 8188 7107 6459 5689 4618 3427 5845],[ 1966  8714 12354 11531  8305  4974  1777   206]
795,0.1228793066934364,-0.04110711574133215,-0.1294984278558576,0.2938765552144525,1.0,-0.19898967686896613,-0.026479249285602156,[328 660 267 292 274   6   3  89],[ 7346 12725 11506  7958  5051  3101  1631   527],[3139 5694 7259 6552 9161 1827 8451 7762],[ 2856  5073 12967 12688 10299  3625  1751   586],[ 6224  5670  5839  5892  5818  4850  3971 11581],[ 2583 10139 13099 11849  7976  3400   755    44]
796,0.07749810481765991,-0.04107702535629755,-0.1296182616524209,0.20735631727266285,1.0,-0.1456188798753691,-0.02643029006299656,[ 71 115 255 660  53 385   2 349],[ 7085 12286 11176  9121  5685  2618  1428   461],[  142  5233  5985  2619  2373 11886 20491  1131],[ 4676  2517 14705 15348  7383  2735  1457  1039],[11700  2740  3622  5791  5657  5682  3827 10841],[ 5441 13112  9574  7563  8845  4090  1141    94]
797,-0.14025667995704652,-0.04327034507204023,-0.11071659306784523,0.2510846628476425,1.0,-0.1303034760019963,-0.02648122727654389,[  27    7   45    6   23   65 1723   81],[10890  8642  9940  8308  5861  3630  1910   668],[  704   880 19098 21730  1414   813  3510  1700],[28124  3574  6803  6065  4424   568   249    42],[42528   798  1430  1292   793  1048   641  1319],[40231  7036  1105   730   500   196    49     2]
798,-0.08626655900114212,-0.04305328594925482,-0.11436823587734316,0.30403478881396423,1.0,-0.16002212362491372,-0.02642052108882936,[177 227 757 257 154  59 133 147],[ 7914 11709 11201  8340  5816  2955  1451   438],[  356  1418  1641  2328  8296 11492 14801  9492],[ 6105  5799 15932 14042  5035  1800   689   422],[13420  5263  6064  5017  4821  4892  3357  6990],[ 7069 14935 13429  6191  5149  2461   525    65]
799,-0.2382985732156198,-0.04372378821154674,-0.0994479559131746,0.18661945618936854,1.0,-0.18171654032265527,-0.02647933799259041,[  23    0  167  173   95   67 1066  343],[ 8773 10705 11477  8564  4845  3003  1891   581],[  302  1250 10640  9253  8977  5426  8513  5478],[ 5026  6110  9632 15498  8927  3632   824   190],[10152  6541  5946  5590  4548  3968  3447  9647],[ 4462 11919 12190  9809  7454  3381   580    44]
800,0.08689311263194277,-0.03610105703326515,-0.13844626322975792,-0.1863329037246147,1.0,-0.002722720594693851,-0.02648316027156336,[615 162  48  36  57 155 504 352],[ 9855 12204  9686  6298  5014  3566  2425   795],[2070 8042 7811 8545 5380 4969 8873 4153],[ 4732  9133 14044  9190  7075  3503  1670   496],[11308  7176  6600  6372  5038  3974  3042  6333],[ 4687 11997 12255  9327  7239  3352   903    83]
801,-0.2530802748819384,-0.04436454389215595,-0.06072849001641621,0.5655753515457947,1.0,-0.41497652384436207,-0.026480640006610816,[245 121   0  30  35   0 620 885],[10745 11119  8874  7293  5055  3390  2521   842],[ 2361  2664  3212 10938  5857  6256 10730  7821],[ 5735  8817 11995 10560  5494  5317  1697   224],[10239  6717  5722  5164  4066  3820  3315 10796],[ 5531 14192 12240  9221  5631  2362   607    55]
802,-0.4408938822811851,-0.04435412571435995,-0.061870239585546785,-0.03136846054773846,1.0,-0.4278285877326539,-0.02648453063751886,[ 62 100  32  10  23 489 111 491],[10079 11743  8913  7249  5368  3499  2050   854],[5075 3937 6758 4770 6153 6360 7969 8733],[ 4077  7200  9635 13989  6993  3348  3416  1097],[8562 6992 6859 6625 5040 4380 3299 7998],[ 3000 10796 13428 11005  6948  3434  1012   132]
803,-0.29619314788461937,-0.04393393007867267,-0.09132558276290556,0.1334949291918385,1.0,-0.4910087108231883,-0.0264809033107104,[  36 1322   42    2  276   41   15  232],[ 7641 12370  9288 10258  5310  2991  1464   538],[  969   507  1489  2219  1979  2122 20659 19916],[ 7017   523 15897  5591 15515  2261  1988  1068],[15827  3062  1135  2983  5662  3055  3818 14318],[ 6701 13667 14023  4073  3838  4787  1957   814]
804,-0.3841288493231493,-0.04441657290112748,-0.054526634401457365,0.1857668536448699,1.0,-0.6375582381926052,-0.026424198897234248,[1365   14    2   10   15    6    1  428],[12859 10818  6974  5577  5097  4323  3070  1126],[ 3392  7122 18325  5287  2451  4318  6636  2313],[ 7695 10293 13186  9302  5827  2177  1120   244],[17704  9683  7418  5543  3808  2273  1266  2149],[ 9136 18528 12643  6519  2443   497    71     7]
805,-0.5618138846359425,-0.04399103150132006,-0.08860013436004399,-0.4733364209251131,1.0,-0.047462051196124524,-0.02633901689903598,[724  38  39 372 442  65  37 111],[10987  8364  8980 10313  6444  2287  1661   818],[ 2022  1562  2759   300   254 20510 21919   528],[ 8999 19677  8730  5385  3489  1518  1201   855],[23012 11438  3180  3702  3341  2167  1295  1719],[ 7237 15698 13406  4284  3186  4274  1582   187]
806,-0.43195535588749256,-0.043786120096741696,-0.0973039216729462,-0.24930699833842174,1.0,0.19446332093703195,-0.026410310550417447,[ 39   1 315  51 166 512 256 547],[14158  8495  6114  8783  5588  2064  1663  2964],[  192  4554  6386  6118  4108 14272  1581 12618],[8017 3271 9050 8352 7307 4841 3372 5619],[18598  6241  2467  2089  2897  2057  2445 13035],[11074 15321 12236  4212  2262  2143  2298   283]
807,-0.4772656947422246,-0.044892538347476994,0.12895945906639758,0.5836509117938373,1.0,0.016791161865132808,-0.025262343876913892,[   3   17   11  153  462  210   57 1235],[10857 11397  8782  6461  5530  3699  2289   852],[  974  7345  9638 12301 11473  4642  1946  1548],[ 6096 11120 10420  8640  7010  3617  2199   765],[ 9502  7467  5935  4753  3948  3449  2891 11922],[ 6383 14415 12440  9035  4977  1955   598    64]
808,-0.6618851218672424,-0.04279184499283258,-0.11786598853963152,-0.7736524577240207,1.0,0.3864961224271927,-0.026309032799995958,[274  72  28 330 732 424  39   6],[15458  9627  6308  4941  4154  3274  3006  3075],[ 4956  8361 10058 10859  7000  7451   687   471],[12089 18620  9432  4618  2747  1434   705   198],[29844 11218  4881  2087  1074   455   205    79],[20580 20334  3845  2402  1642   729   265    46]
809,-0.4097774088238899,-0.04336407031604746,-0.10886215820447913,-0.3046354859558511,1.0,0.21939706303472253,-0.02648222021019353,[ 52  87 301 261 234 262 629  77],[ 8743 12189 10503  7503  5213  2884  1797  1025],[   20  4168 11373  7934  6869  1330  8183  9980],[ 3844  4297 15257 13539  6080  3117  2389  1334],[9107 5372 4551 5462 6061 5178 4128 9998],[ 3382 10467 11643  8002  7497  6088  2589   189]
810,0.0946347003972854,-0.04381932480137106,-0.09607845333103313,1.1923484409809146,1.0,0.10662365601501544,-0.02647456102630919,[129 105   1  39 408 599 213 497],[ 7945 10939 12445  7926  5524  2929  1381   750],[ 1837  6071 10319 12826  4412  1775  8817  3782],[ 4617  4488  6803 13470 13155  5622  1228   456],[ 8515  3097  2060  2136  1825  2399  2424 27383],[ 6489 13205  8632  6976  7864  5152  1472    49]
811,-0.134459725259095,-0.044087826851381885,-0.08329712184347574,0.6962599627759276,1.0,0.05105755744932505,-0.026447577503025458,[115  98  20 199 231 715 457 164],[ 8598 11232 11571  7325  5810  3032  1485   791],[ 1390  6868 12915 10293  5519  6729  4184  1946],[ 4909  4134 11527 12763  9114  5166  1641   590],[ 8440  3260  2877  2507  2357  2539  3139 24725],[ 6217 12891  8913  7535  8415  4563  1264    46]
812,-0.32346623164860266,-0.04425113394115314,-0.07169895318595451,0.2433226157241146,1.0,0.023491508523523504,-0.02644334983423185,[ 32 424 253 120 289 227 400 253],[ 7923 12045 11457  7121  6041  2962  1550   747],[ 1708 12267 10989  3471  9481 10102     0  1828],[ 4579  3774 11756 14289  8369  4251  2002   826],[ 9289  3029  2587  2630  3237  4165  3568 21341],[ 6231 12439  7988  7393  8541  5905  1301    48]
813,0.2382382882463053,-0.04339382653587233,-0.10823150482657627,1.3089833378662052,1.0,0.12825888737514926,-0.026449835386377376,[ 35   0 179  74 184 454 976 177],[ 7925 11172 12532  7698  5313  2873  1456   874],[  982  5790  8253 15135  6317  3383  1481  8502],[ 3524  4977  7045 13586 12501  5868  1946   396],[ 6254  2969  2208  2341  2404  2400  2203 29064],[ 5433 12402  8734  8507  8266  5115  1362    24]
814,-0.059165159965778175,-0.043774469391022315,-0.09771966769714896,0.6960452408866729,1.0,0.06556094881248192,-0.026473738737320868,[ 89 104  82 268 374 237 413 493],[ 8729 11707 11053  7454  5530  2883  1585   910],[ 2174  6341 14844  4486  8074  6102  6096  1734],[ 4225  5345  9978 12893  9764  4793  2404   449],[ 7670  3477  3173  3202  2822  2651  2505 24351],[ 6041 13029  8621  8330  7056  5284  1437    53]
815,-0.28215671578869705,-0.044002905156326974,-0.08799868840086088,0.20634897782948491,1.0,0.07412915557982667,-0.02644428960298109,[ 83 256 236 438 118 144 401 393],[ 8818 11796 10753  7337  5513  3028  1695   909],[ 2517 14219  9495 10686  4320  6794     0  1818],[ 4422  6375 12876 13602  6720  4237   982   635],[ 9271  4094  4265  3921  3681  4004  4222 16391],[ 6087 12992  8757  8500  7236  4624  1559    94]
816,-0.13202884034418813,-0.04298081760811735,-0.115423065252021,0.1802745947386888,1.0,-0.004042703778137692,-0.02645350386788717,[114 148  10 285 160 455 436 291],[ 8236 11647 10941  8254  5709  2887  1453   717],[  641  1952  3913  6098  7350  3921  9182 16787],[ 4427  2758  5908 10203 10902  5711  6120  3815],[ 7178  4492  2975  2535  2291  2360  2929 25084],[ 4273 10018 10745  7709  6318  6805  3719   257]
817,-0.11431668011604774,-0.04323370289681724,-0.1113917181264094,0.2991845689338226,1.0,0.13321000864006688,-0.026474273609982987,[941 214 126   8 217  31 281  39],[ 8778 10790 11632  7372  6522  2683  1402   656],[ 2010  8597  7160 13380  3642  3758  6363  4925],[ 6035  6049  7556 15886  9824  3014   685   786],[10824  5357  4017  3557  3382  3120  3061 16517],[ 6584 14369 10210  7253  6746  4053   531    89]
818,-0.15018119227065901,-0.04393541897587463,-0.09125782924576498,0.5372280838818437,1.0,-0.20634952380373636,-0.02645343636363307,[ 86 410  94 128  64 124 138 482],[10095 11862  9493  6659  4907  3498  2178  1129],[  179  2399  7470 10858  9890  7818  6781  4426],[ 3730  7495  9579 10813  9076  5662  2748   718],[ 5982  4639  3991  3718  3463  3388  2869 21771],[ 6764 12892  9444  9090  6932  3529  1127    43]
819,-0.09688865770328324,-0.043463942808217526,-0.10665631862803028,0.4312962265679944,1.0,0.06987773655910606,-0.026474650485583527,[ 22  88  18 302 824 206  68 116],[ 8038 12496 11101  7633  5288  3249  1524   494],[  298  1911  3097  6947 10614  8562  5005 13389],[ 2965  5012  6913 14191 10957  5218  2877  1690],[ 4382  3838  3643  3689  3909  3618  3327 23417],[ 2317  8590 10766 10562  9610  5472  2133   373]
820,-0.3080485232712199,-0.04239892576498048,-0.12186272495518975,-0.2771002672140633,1.0,-0.027062144810055342,-0.026437307403406357,[852 937  11   6  25   8  18  16],[ 8512  9814 11976  8021  6910  3081  1218   303],[  860 21920  1147 20574  1296  1136  2403   499],[ 9105  2152 20182 13477  3693  1004   184    38],[21974  1906  1458  3294 12032  2429  2418  4324],[13803 18724  7024  2107  3888  3676   536    77]
821,-0.3970287553634629,-0.0441322334746522,-0.08051958702498181,-0.034799171761266026,1.0,-0.3360645278754057,-0.026472264790252803,[ 29  79 117 134 417 210 265 638],[ 9483 12257  9616  7248  4916  3244  2148   963],[  896  1433  9466 14392  8561  5888  6651  2588],[ 3919  6385 13008 12069  7078  5552  1305   559],[7930 7012 6412 6178 5612 4525 3542 8664],[ 3401 10621 12485 10656  7495  3982  1140    95]
822,-0.1871623217168764,-0.04429352870435542,-0.06794662380049532,0.7147052924427233,1.0,0.10526840403720172,-0.02647248232402584,[ 40   0 144 286 379 228 430 151],[ 8550 11452 11308  7389  5919  2959  1536   730],[   64  1953  3825 12792 11497  5865 10712  3135],[ 3634  6006  6778 14126  9663  6528  2294   814],[ 7252  3277  2965  3003  3763  3449  3314 22820],[ 5332 12403  9362  8681  8360  4497  1116    92]
823,-0.5192439881682105,-0.04468256605609743,-0.0002275034681542321,-0.002715257704169857,1.0,-0.6427944521080052,-0.026266573248263567,[207 375 213  93  83  47  93 844],[ 9803 11317  9773  7276  5737  2930  2078   955],[ 4350 12768  4335  5941  6879  3238  6854  5504],[ 4963  6374 10580 14679  8177  2837  1748   511],[9220 7179 5763 5036 5013 4216 3543 9899],[ 4476 13339 12502  8317  6683  3507   922   123]
824,-0.22387491098507506,-0.043055078675934486,-0.1143412070151385,0.0033560061667445565,1.0,0.052463991711237216,-0.026479281101165847,[   7   20   19   34   15  572 1136   97],[ 9006 10803 10478  7268  7051  3168  1635   451],[ 3022   706  3169  9185 12777  2324  3863 14814],[ 7537  2572  7501 11082 10676  8556  1328   608],[11839  6429  3933  2191  2055  2789  3081 17543],[ 6266 12369 11791  7916  4674  4536  1903   405]
825,-0.4145954752002849,-0.0442017062552898,-0.0756405004522375,-0.04626764117318431,1.0,-0.11952250519735055,-0.026476118391525985,[115 125 138  71  53 388 686 327],[10062 11669  9433  6937  5436  3155  2298   864],[ 3530  4846  7301  6359  3832  8376  4977 10633],[ 3409  6119 10548 13398  7825  3519  4015  1021],[ 7213  5803  5899  5757  5045  5112  3972 11053],[ 3692 10956 11169 10030  8029  4260  1351   367]
826,-0.5653848702989769,-0.044218040583222866,-0.07438526644596366,-0.4173286259572734,1.0,0.025189617562937812,-0.026486150012557403,[129  65 344 183 201 202 314 460],[11928 11737  7449  5824  5354  3711  2683  1162],[9969 9623 5138 7052 7428 2681 2015 5942],[ 6049  9452 14343 10118  5267  2754  1773    92],[12919  8690  7364  6710  5508  3665  2206  2786],[ 6445 13178  9474  9549  7301  3219   628    54]
827,-0.456906756269545,-0.04428333906805992,-0.06888285214833878,-0.1173381037738417,1.0,-0.2486904944341481,-0.0264499841191606,[ 39 239 165 185 257 601 141 272],[ 7963 11089 11751  8268  6354  2738  1305   380],[ 1803  8529 17604 10968  2689  3023   810  4422],[ 5595  6824 13757 15828  5931  1049   617   247],[10065  7482  6358  6165  6138  4480  3047  6113],[ 4559 13008 12026  8813  7742  3263   420    17]
828,0.13877558701800885,-0.007291955783886305,-0.14391959746700458,-0.5817685588499923,1.0,0.3595139706402753,-0.026487408273158958,[ 14 101 281 323 259 569 143 209],[14900  9996  6080  5388  4671  3586  3284  1943],[ 1175  6284  6950  7710  3476  8081 10548  5624],[ 4919 10054 11890  6958  7172  3550  4360   945],[10861 10893  8598  6156  4600  3302  2325  3113],[ 2377 10133 14222 11644  6897  3378  1086   111]
829,0.5304046510663283,-0.002240411017994982,-0.14412161484574013,-0.36922803624687534,1.0,1.2226905238328545,-0.02631091439179933,[ 34 158 388 557 447 171  17 131],[14520  5757  7076  9573  6821  3576  1731   766],[  153     0   314    24   444 18953 14909 15023],[10995  9035  9126  1650   154  1322 12634  4904],[16994  8088  3535  2752  2351  1489  1259 13352],[ 6576 13895  8633  7670  7305  4634  1070    37]
830,0.36921234469696057,-0.03243271051183638,-0.14052326019411554,-0.013337589607527804,1.0,0.34940598059994765,-0.02634896242660766,[ 39   0  17 926 365 305 103  43],[13586  9464  6168  7831  5656  3109  2668  1360],[  984  4669  5883  5417  2285  3958 22862  3784],[ 3928  7024 12308  6536  7970  2997  8179   900],[ 7293  7300  6487  6181  5059  3874  3384 10264],[ 3358 10772 13136 11842  7605  2579   496    54]
831,0.4957697842776295,-0.01553681669345071,-0.14344172370936736,-0.26385336554973043,1.0,0.2071848562568507,-0.0264845059422082,[  22    6  158  132  182  144 1105  217],[ 9320 10919  9438  9009  6332  2744  1529   563],[ 3051  1444  5017     0 10716 23297  3644  2685],[ 5139  2964 13081 10268  4198 11549  2351   304],[ 9515  4938  3777  4438  4795  4565  2712 15114],[5219 8807 9949 8680 8481 6144 2446  128]
832,0.7031338486537693,-0.023545379774591518,-0.14262799722846872,0.06137318252658944,1.0,0.4382628475723245,-0.026397657021031726,[ 72  66 131 268 490 154 223 640],[12170 10013  7542  7721  5673  3410  2352   969],[  756  2486  2758  3726  5021  4811 18858 11434],[ 4263  7963 10388  6943  5922  3990  7027  3354],[ 7375  6944  5972  5319  4774  3506  2771 13189],[ 3157 10134 13169 11349  7189  3379  1308   165]
833,0.17500894867913008,-0.03766990517194966,-0.13693430383703933,0.015610388057729525,1.0,-0.13947762372153014,-0.02648616024544287,[453   2   6 107 332 225 355 451],[10442 11344  8313  8154  5832  2819  2151   797],[ 1422  6375  8050  3394  3386 13235 12765  1225],[ 3921  5025 11097 14815  4971  3632  5759   632],[ 8879  4630  5229  4965  7588  5042  3269 10250],[ 7278 10218 10580 11084  7751  2379   542    20]
834,0.3080337686243942,-0.03515800416709409,-0.13912615691326827,0.038195734068857616,1.0,0.4344779877871856,-0.026409510159159752,[ 66  41 114 196 276 523 277 564],[12434  9840  7219  7655  5369  3706  2628   997],[  670  2633  2860  4392  4735  6438 13796 14324],[ 4192  9068 10143  6383  5191  4922  7626  2323],[ 7008  6652  5862  5277  4671  3903  3299 13176],[ 3142 11111 14516 12105  6258  2259   438    19]
835,0.1014012830650918,-0.0426954523067779,-0.11896596487839135,0.6187946660753397,1.0,1.0546052882760244,-0.02648603271953241,[ 36  34  50  22 280 300 246 968],[15013  8346  5921  6760  6009  3469  2867  1440],[  129    82  3065  5918  7609 15445 14273  3304],[7695 9299 8033 5786 5244 7097 6528  143],[10485  7129  5266  4131  3530  3175  2855 13254],[ 6957 13639 13897  9546  4301  1297   178    10]
